ResponseName,RecommendationCount,IsFree,ScreenshotCount,PlatformWindows,PlatformMac,PlatformLinux,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer
Calcu-Late,0,False,5,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
Verdict Guilty - yujoe pyeonggyeol,0,False,10,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
A grande bagunca espacial - The big space mess,592,False,15,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Stormworm+,0,False,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
A Little Lily Princess,0,False,7,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
Planar Conquest,211,False,18,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False
Spunk and Moxie,0,False,5,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Dino Eggs: Rebirth,0,False,13,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False
Grid Masters,0,False,5,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
Serafinas Crown,0,False,14,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Backstreets of the Mind,0,False,10,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Minis Magic World,0,False,19,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False
The Big Elk,126,False,10,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
Atulos Online,217,True,5,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
Hush Hush - Unlimited Survival Horror,0,False,10,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Rush for gold: California,0,False,5,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
Grand Pigeons Duty,166,False,5,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False
Theres Poop In My Soup,1952,False,16,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Chicken Invaders 2,0,False,5,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False
Space Ranger ASK,0,False,9,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Rage Parking Simulator 2016,679,False,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
SAMOLIOTIK,1582,False,6,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Fatal Fight,0,False,6,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
REDCON,260,False,6,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
Ahnayro: The Dream World,0,False,6,True,True,False,False,True,False,True,True,True,False,False,True,False,False,False,False
Tenrow,0,False,6,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Legend of Moros,0,False,6,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
Jacob,0,True,8,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
Attack on Titan / A.O.T. Wings of Freedom,1279,False,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Daughter of Shadows: An SCP Breach Event,0,False,9,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
Muv-Luv,309,False,25,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
! That Bastard Is Trying To Steal Our Gold !,0,False,10,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False
Book of Demons,189,False,10,True,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False
DAMAGE CONTROL,0,False,9,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
Worst Case Z,0,False,26,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Stealth Labyrinth,0,False,36,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Yon Paradox,0,False,12,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Insane Decay of Mind,0,False,12,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Amigdala,0,False,9,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Capitalism Plus,0,False,11,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Seven Kingdoms: Ancient Adversaries,0,False,8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Campgrounds: The Endorus Expedition Collectors Edition,0,False,7,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
Maze Lord,0,False,8,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Overload Playable Teaser,373,True,12,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Bullet Force,0,False,5,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False
Aegis of Earth: Protonovus Assault,0,False,20,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Assault on Arnhem,0,False,5,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Lab,960,True,7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Creepy Castle,0,False,12,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
Ace of Seafood,0,False,18,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Hot Dogs Horseshoes & Hand Grenades,357,False,20,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
Roadworks Simulator,0,False,8,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Safety Driving Simulator: Car,0,False,6,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Safety Driving Simulator: Motorbike,0,False,6,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Polyology,0,False,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Table Top Racing: World Tour,218,False,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
The Spatials: Galactology,0,False,25,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False
CyberLink PowerDVD 16 Ultra,0,False,10,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Mind Unleashed,0,False,10,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Robert Mensahs Sins Of The Father,0,False,12,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Cube Land Arena,0,False,7,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
Ember Kaboom,0,False,8,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Kittypocalypse,0,False,6,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False
Battle Chasers: Nightwar,0,False,24,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
Giant Cop: Justice Above All,0,False,8,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
Cubikolor,0,False,12,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Khan: Absolute Power,125,True,9,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True
Drawn(r): Dark Flight(tm) Collectors Edition,0,False,11,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
Metris Soccer,0,False,12,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False
Candlelight,0,False,9,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Rocket Shooter,0,False,18,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Wartune,0,True,6,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
IS Defense Editor,0,True,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tropical Fish Shop 2,0,False,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Meridian: Squad 22,0,False,5,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
theBlu,447,False,13,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False
Demetrios - The BIG Cynical Adventure,0,False,10,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
CounterAttack,0,False,9,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False
C14 Dating,0,False,20,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False
Whirligig VR Media Player,165,False,13,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
War Birds: WW2 Air strike 1942,0,False,9,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
Secrets of Deep Earth Shrine,0,False,8,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
Highway Blossoms,199,False,5,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
End Of The Mine,0,False,8,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
One way to exit,0,False,10,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Out of Ammo,400,False,12,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
Nighttime Terror VR: Dessert Defender,0,False,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Catch a Falling Star,143,False,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
WizardCraft,0,False,13,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
Thorne - Death Merchants,146,False,34,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False
EEP Train Simulator Mission,0,False,23,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
Cranks and Goggles,0,False,15,True,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False
Military Life: Tank Simulator,0,False,6,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Caveblazers,131,False,10,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False
Midvinter,0,False,8,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
One Clone Left,0,False,7,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Dawn of the Robot Empire,0,False,16,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
Party Saboteurs,0,False,7,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False
Ians Eyes,0,False,9,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Koihime Enbu,113,False,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Flowers -Le volume sur printemps-,0,False,7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Rising Islands,0,False,7,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
The Cubicle.,279,True,6,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False
UNDER NIGHT IN-BIRTH Exe:Late,221,False,10,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Battle Chef Brigade,0,False,11,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False
Back to Dinosaur Island Part 2,0,True,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Rebel,0,False,15,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
Realities,134,True,13,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
RuneScape: Idle Adventures,449,True,5,True,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False
Mad Bullets,0,False,15,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Laser Disco Defenders,0,False,10,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Insane,0,False,6,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
Theory Test UK 2016/17 - Driving Test Success,0,False,9,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Hazard Perception Test UK 2016/17 Bundle - Driving Test Success,0,False,8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Asemblance,0,False,8,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
TheWave,0,True,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
The Fifth Expedition,0,False,11,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False
Parkitect,706,False,10,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False
Frederic: Resurrection of Music Directors Cut,0,False,12,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False
Powargrid,0,False,9,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
Destinations,0,True,7,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False
Madness Cubed,0,False,15,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True
Awareness Rooms,0,False,6,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
A Healer Only Lives Twice,0,False,6,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
Blackwood Crossing,0,False,11,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Vairons Wrath,0,False,10,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False
Hustle Cat,242,False,5,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Vaccine War,0,False,12,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
Dark Parables: The Little Mermaid and the Purple Tide Collectors Edition,0,False,10,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
One Man Is Not No Man,0,False,6,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Marble Void,0,False,30,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False
Rogue Contracts: Syndicate,0,False,8,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Lost Souls,0,False,11,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
MiniGolf Mania,0,False,7,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
prog.1,0,False,6,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TableTop Soccer,0,False,5,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False
Last Will,0,False,8,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Borstal,0,False,5,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False
Spaceman Sparkles 3D,0,False,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Tyto Ecology,164,False,14,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False
Forgotten Tales: Day of the Dead,0,False,8,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Candice DeBebes Incredibly Trick Lifestyle,0,False,10,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
Midnight Animal,0,True,7,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
Blasting Agent: Ultimate Edition,0,False,5,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Hero Quest: Tower Conflict,0,False,7,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False
Innoquous 5,0,False,7,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Dear RED - Extended,116,False,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
What the Dark Keeps,0,False,5,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False
Ninja Outbreak,0,False,5,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Black Rose,362,True,12,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
i saw her standing there,0,False,8,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
To Ash,0,False,11,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
Envy the Dead,0,False,5,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
Airstrike HD,191,False,12,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Mibiblis Quest,0,False,12,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
DownWind,0,False,9,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Link,0,False,6,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
Jackal,121,False,5,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Blueprint Tycoon,562,False,6,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False
Boundel,137,False,20,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
Burst,0,False,9,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Dungeon Escape,118,False,11,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
Nil-Ninjahtic: Ronin,0,False,11,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Warbit,520,False,5,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
Dark Fear,0,False,9,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
XorceD - Sashiros Laedrum,0,False,9,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
CrazyCars3D,0,False,9,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,False
Cubicolor,0,False,6,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Neon Hardcorps,0,False,10,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Temporal Invasion,0,False,10,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False
Sacred Line Genesis Remix,0,False,7,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
The Eyes of Ara,0,False,12,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
The HinterLands,0,False,5,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False
Double Death,0,False,7,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
[the Sequence],0,False,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
A Room Beyond,0,False,13,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
Battlecursed,0,False,5,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
Champions of Breakfast,0,False,6,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
Rally Copters,0,False,10,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
GIGA WRECKER,0,False,6,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
Mini Metal,0,False,6,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False
Crystal Chip Collector,0,False,6,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
JiPS,0,False,6,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
Break Through: Artificial Maze,0,False,6,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
Substance Painter 2,0,False,8,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
MilitAnt,0,False,9,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Decisive Campaigns: Barbarossa,0,False,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
LuckCatchers,301,True,15,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True
Qubicle Voxel Editor,0,False,8,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Ultimate Fight Manager 2016,0,False,5,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False
I Am Caligula,0,False,6,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False
Age of Cavemen,438,True,5,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
Demons Crystals,0,False,10,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
Button Frenzy,0,False,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Piggy Princess,0,False,10,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Cyber City 2157: The Visual Novel,0,False,7,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False
Shiny Gauntlet,0,False,5,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False
RAM BOE,0,False,6,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
World Of Undead,0,False,21,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
Atriage,0,False,6,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
Beach Ball Valley,0,False,7,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
Magic Quest,0,False,6,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False
Project Starship,111,False,10,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Amaranthine,0,False,9,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False
Under Zero,400,False,5,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False
Memento,0,False,9,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Mainlining,0,False,8,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
Gravity Den,0,False,5,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
The Lost,0,False,6,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Jackpot Poker by PokerStars,0,True,5,True,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True
Awakening: The Redleaf Forest Collectors Edition,0,False,11,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
Pertinence,0,False,10,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Stay Close,0,False,11,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
PaintLab,0,True,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Battle for Sector 219,0,False,9,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Bazaar,0,False,7,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Warhammer 40000: Armageddon - Da Orks,0,False,6,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
PAC-MAN 256,125,False,7,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Spell Fighter VR,204,True,6,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False
Dont Die Dateless Dummy!,0,False,5,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
Clumsy Runners,0,False,7,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False
Edgar,0,False,10,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False
Project RPG,0,False,6,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False
Dolphin Defense,0,False,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
YamaYama,0,False,12,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False
STAR WARS(tm): Rogue Squadron 3D,323,False,5,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Odd||Even,0,False,6,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
Domain Defense,0,False,7,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False
Heartomics 2,0,False,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Judgment: Apocalypse Survival Simulation,111,False,10,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
Smash Pixel Racing,0,False,5,True,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False
Space Scaven,0,False,14,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False
Flag N Frag,0,False,15,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False
A Land Fit For Heroes,0,False,8,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False
Gunslinger Trainer,0,False,5,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
Christmas Adventure: Candy Storm,0,False,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
The Orphan Dreams,0,False,6,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False
Jaunt VR - Experience Cinematic Virtual Reality,0,True,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
STAR WARS(tm): Rebel Assault I + II,0,False,10,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Muv-Luv VR,0,True,10,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MyDream Swift,127,False,9,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Heartomics,0,False,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Hand of Fate 2,0,False,5,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False
Weather Lord: Following the Princess Collectors Edition,0,False,8,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
Angus Hates Aliens,0,False,9,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Doctor Kvoraks Obliteration Game,0,False,32,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
DUCATI - 90th Anniversary,0,False,10,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
Zombillie,0,False,10,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False
Dual Core,0,False,9,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
Parallels Cross,0,False,12,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False
StarsOne,217,False,10,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False
Oxygen Not Included,0,False,5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
SEUM: Speedrunners from Hell,210,False,13,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
Atlas Reactor VR Character Viewer,0,True,8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
HoloBall,304,False,5,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
Dimensional,0,False,11,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False
Storm VR,0,True,6,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False
Surgeon Simulator VR: Meet The Medic,0,True,6,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
Watch This!,261,False,11,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False
Defend Your Crypt,0,False,6,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Domino Sky,0,False,5,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False
Forgotten Not Lost - A Kinetic Novel,0,False,8,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False
Moustache Mountain,0,False,6,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
My Lady,0,False,5,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False
Bigscreen Beta,248,True,8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Camp Sunshine,0,False,10,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False
The Visitor,133,False,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Emerge: Cities of the Apocalypse,0,False,19,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
Stonehenge VR,0,False,7,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Andromedum,0,False,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Vrideo,0,True,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OPUS: The Day We Found Earth,287,False,9,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Hotel Blind,0,False,5,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
Road Madness,0,False,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
Mushroom Wars 2,0,False,10,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
Audio Arena,0,False,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Capria: Magic of the Elements,0,False,9,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False
Sky to Fly: Soulless Leviathan,0,False,18,True,True,True,False,True,True,True,False,False,False,True,False,False,True,True,False
Outrage,0,False,8,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
Apollo 11 VR,270,False,8,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
Minigame Party VR,0,False,5,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Starship: Nova Strike,149,False,6,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False
Krog Wars,139,False,9,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False
Holopoint,457,False,7,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
Adele: Following the Signs,0,False,11,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
